,id,currency,price_display,square_feet,address,cityname,state
6579,5509155174,USD,1069,966,,Bedford,TX
6580,5668627406,USD,975,966,11917 Tazwell Drive,Louisville,KY
6581,5668635709,USD,750,966,3030 Congress Boulevard #134,Baton Rouge,LA
6582,5668638575,USD,2450,967,2250 NW 59th St,Seattle,WA
6583,5664574129,USD,1900,967,10874 Calle Verde,La Mesa,CA
6584,5509202508,USD,1849,967,,Duarte,CA
6585,5668612295,USD,1675,967,8201 Dorado Dr,Odessa,TX
6586,5509054265,USD,1180,967,,Cincinnati,OH
6587,5664568988,USD,1135,967,1925 Old Fm 306,New Braunfels,TX
6588,5508655790,USD,853,967,,Clemmons,NC
6589,5508678684,USD,685,967,,Winston Salem,NC
6590,5508985318,USD,1450,968,,Cincinnati,OH
6591,5509086914,USD,1178,968,,Edgewood,MD
6592,5509085481,USD,1148,968,,Edgewood,MD
6593,5659899063,USD,984,968,5005 W Bradley Road,Brown Deer,WI
6594,5668616971,USD,1435,969,18350 North 32nd St,Phoenix,AZ
6595,5668614999,USD,1055,969,225 Duval Station Road,,
6596,5668639447,USD,950,969,4901 Whitton Place,Indianapolis,IN
6597,5508682814,USD,2275,970,,Bradenton,FL
6598,5668642996,USD,2125,970,2525 Eliot St,Denver,CO
6599,5659898199,USD,2050,970,2944 East Frontera,Anaheim,CA
6600,5668615688,USD,2015,970,14221 Edwards St,Westminster,CA
6601,5509241122,USD,1735,970,,Renton,WA
6602,5509059408,USD,1692,970,,Federal Way,WA
6603,5509236173,USD,1635,970,,Renton,WA
6604,5668622410,USD,1150,970,2552 Madison Rd,Cincinnati,OH
6605,5668638657,USD,1150,970,,Battle Ground,WA
6606,5509148029,USD,1115,970,,Penns Grove,NJ
6607,5664579785,USD,1050,970,522 E Main St,Madison,WI
6608,5664598075,USD,900,970,302 Chateau Drive,Bellevue,NE
6609,5668633665,USD,785,970,3700 2nd St NE,Minot,ND
6610,5668633591,USD,785,970,3800 2nd St NE,Minot,ND
6611,5509135499,USD,2560,972,,Kirkland,WA
6612,5668226145,USD,2070,972,,Washington,DC
6613,5668623958,USD,1785,972,11520 Magnolia Ave,Riverside,CA
6614,5664577001,USD,1475,972,430 W Doty St,Madison,WI
6615,5668224194,USD,1280,972,5 Bath Baker Place Linden,Frederick,MD
6616,5508857200,USD,1118,972,,Buies Creek,NC
6617,5664584412,USD,1000,972,3707 Buffalo Springs Trail Building 5,Georgetown,TX
6618,5509070044,USD,760,972,,Miamisburg,OH
6619,5509031548,USD,3070,973,,Montclair,NJ
6620,5664579387,USD,1885,973,4201 Sunset Dr,Spring Park,MN
6621,5668612700,USD,1440,973,35703 16th Avenue S,Federal Way,WA
6622,5668612642,USD,1425,973,3511 Great Cypress Cir,Ruskin,FL
6623,5643205433,USD,750,973,,Pahrump,NV
6624,5508752815,USD,1365,974,,Sarasota,FL
6625,5508752895,USD,1355,974,,Sarasota,FL
6626,5509119090,USD,969,974,,Dayton,OH
6627,5664596858,USD,2650,975,525 G St SE,Washington,DC
6628,5668626146,USD,2120,975,1100 University St,Seattle,WA
6629,5668610317,USD,2040,975,620 W Belmont,Chicago,IL
6630,5668629810,USD,1950,975,1217 N Hancock St  202,Philadelphia,PA
6631,5668635574,USD,1600,975,1195 North Ave,Burlington,VT
6632,5509017926,USD,1570,975,,Silver Spring,MD
6633,5668618312,USD,1497,975,20 Littleton St,West Lafayette,IN
6634,5509066174,USD,1450,975,,Manchester,NH
6635,5509066545,USD,1405,975,,Manchester,NH
6636,5509102553,USD,1400,975,,Portsmouth,NH
6637,5509062990,USD,1355,975,,Manchester,NH
6638,5509063023,USD,1355,975,,Manchester,NH
6639,5509065460,USD,1340,975,,Manchester,NH
6640,5664579755,USD,1260,975,129 N Franklin St,Madison,WI
6641,5509140313,USD,1205,975,,Glen Burnie,MD
6642,5508770691,USD,1169,975,,Virginia Beach,VA
6643,5664571312,USD,895,975,4033 Oak Rose St,Kansas City,MO
6644,5668627736,USD,875,975,,Monroe,MI
6645,5508679614,USD,800,975,,Denver,CO
6646,5668628550,USD,795,975,2823 Misty Waters Drive,Decatur,GA
6647,5509181916,USD,625,975,,Norman,OK
6648,5509180348,USD,625,975,,Norman,OK
6649,5668614681,USD,425,975,1550 Lakeshore Dr,Port Arthur,TX
6650,5509098534,USD,2620,976,,Ellicott City,MD
6651,5509096470,USD,2620,976,,Ellicott City,MD
6652,5509092284,USD,2315,976,,Ellicott City,MD
6653,5668626910,USD,1990,976,12680 Northeast 10th Place Unit B101,Bellevue,WA
6654,5509056846,USD,1455,976,,Aberdeen,MD
6655,5664569584,USD,1429,976,1207 Agora Palms Drive,San Antonio,TX
6656,5509070025,USD,1060,976,,Arlington,TX
6657,5664569122,USD,995,976,575 E Torrey St,New Braunfels,TX
6658,5668621882,USD,855,976,5528 Meredith Dr,Des Moines,IA
6659,5668633340,USD,2500,977,2250 Camino DE Lane Reina #6301,San Diego,CA
6660,5668609911,USD,2044,977,5339 5345 S Woodlawn,Chicago,IL
6661,5508783961,USD,1426,977,,Greensboro,NC
6662,5648135846,USD,1040,977,705 Century Avenue SW Unit #100,Hutchinson,MN
6663,5509078953,USD,1505,978,,Cherry Hill,NJ
6664,5509076249,USD,1490,978,,Cherry Hill,NJ
6665,5668635186,USD,1295,978,2717 SE Chestnut St,Portland,OR
6666,5508712149,USD,2774,979,,Los Angeles,CA
6667,5664596572,USD,2295,979,1233 22nd St. 15,San Diego,CA
6668,5668616001,USD,1865,979,415 Oak Grove St,Minneapolis,MN
6669,5668618558,USD,1285,979,2681 Whispering Creek Cir,Fargo,ND
6670,5508889531,USD,940,979,,Canton,OH
6671,5668638752,USD,2750,980,7007 Glasgow Avenue,Los Angeles,CA
6672,5667484823,USD,1950,980,,San Diego,CA
6673,5667516350,USD,1950,980,,San Diego,CA
6674,5653585927,USD,1900,980,170 Prospect Avenue,Hackensack,NJ
6675,5509135609,USD,1750,980,,Kirkland,WA
6676,5668640187,USD,1490,980,633 Main St NE,Elk River,MN
6677,5653584176,USD,1400,980,6303-6309 Bob Galbraeth Road,Clinton,WA
6678,5664571178,USD,1399,980,4000 Oak St,Kansas City,MO
6679,5509272477,USD,1379,980,,Lynnwood,WA
6680,5509062469,USD,1345,980,,Edmonds,WA
6681,5668614151,USD,1301,980,6533 East Medalist Cir,Plano,TX
6682,5509261059,USD,1185,980,,Trenton,NJ
6683,5668631577,USD,1157,980,8001 Highway 71 West,Austin,TX
6684,5509223335,USD,1103,980,,Euless,TX
6685,5664571316,USD,1075,980,3926-3934 Warwick,Kansas City,MO
6686,5509208912,USD,923,980,,Euless,TX
6687,5664596504,USD,900,980,2465 Hiland Avenue,Burley,ID
6688,5509262129,USD,2552,981,,Pasadena,CA
6689,5664597813,USD,1460,982,5610 Laurel Ave,Golden Valley,MN
6690,5667228419,USD,3400,983,928 S Broadway,Los Angeles,CA
6691,5508819006,USD,3120,983,,Los Angeles,CA
6692,5659276360,USD,1915,983,,Bowie,MD
6693,5508764723,USD,1915,983,,Bowie,MD
6694,5509112973,USD,1798,983,,Columbia,MD
6695,5509085798,USD,1741,983,,Bedford,NH
6696,5668626751,USD,1950,984,20330 Bothell Everett Hwy Unit C204,Bothell,WA
6697,5668616074,USD,1274,984,390 9th Avenue SW,Forest Lake,MN
6698,5508713489,USD,685,984,,Toledo,OH
6699,5509000544,USD,4469,985,,Redondo Beach,CA
6700,5668629873,USD,2395,985,425 West Beech #433,San Diego,CA
6701,5508746290,USD,1375,985,,Laurel,MD
6702,5509142123,USD,1360,985,,Glen Burnie,MD
6705,5664596785,USD,1000,985,3101 Carnaby,Jonesboro,AR
6706,5508712384,USD,2055,986,,Denver,CO
6707,5668640063,USD,1950,986,2466 Pleasant Valley Rd,York,PA
6708,5509069119,USD,1245,986,,Arlington,TX
6709,5508806647,USD,860,986,,Greensboro,NC
6710,5661066073,USD,2445,988,2605 Jefferson St,Carlsbad,CA
6711,5509216074,USD,1830,988,,Renton,WA
6712,5509146255,USD,1620,988,,Lynnwood,WA
6713,5509098555,USD,1400,988,,Swanzey,NH
6714,5668635842,USD,1395,988,Irvington Plaza Apartments 1902  1944 NE 17th Ave,Portland,OR
6715,5659919350,USD,975,988,2435 Aspen #105,Ames,IA
6716,5509094905,USD,920,988,,Arlington,TX
6717,5659917459,USD,750,988,Blg 9-102 809 Quail Place,Grove,OK
6718,5509125730,USD,2522,989,,Seal Beach,CA
6719,5668627626,USD,2195,989,603 Hampshire Road,Westlake Village,CA
6720,5668640431,USD,2050,989,303-319 Market St,San Diego,CA
6721,5509171436,USD,1460,989,,Manchester,CT
6722,5664578984,USD,3400,990,123 W Gilman St,Madison,WI
6723,5659919205,USD,1800,990,324 S Brady St Renwick,Davenport,IA
6724,5509065309,USD,1470,990,,Manchester,NH
6725,5509156587,USD,1433,990,,Bedford,TX
6726,5508882972,USD,1300,990,,Manchester,NH
6727,5509107329,USD,1295,990,,Dover,NH
6728,5668618344,USD,1049,990,319 N 5th St,Lafayette,IN
6729,5509069124,USD,920,990,,Chapel Hill,NC
6730,5508905651,USD,1849,991,,Rockville,MD
6731,5654429671,USD,955,991,,Sierra Vista,AZ
6732,5664577830,USD,1695,992,1515 1521 E 54th St,Chicago,IL
6733,5508756823,USD,1489,992,,Bladensburg,MD
6734,5668636169,USD,1352,992,4250 E Renner Road,Richardson,TX
6735,5668642113,USD,1275,992,7510 Shady Villa Lane Unit 4,Houston,TX
6736,5668613605,USD,1465,993,100 Ladson CT,Decatur,GA
6737,5508990914,USD,1453,993,,Alpharetta,GA
6738,5509113967,USD,1290,993,,Arlington,TX
6739,5508785084,USD,1240,993,,North Port,FL
6740,5668629250,USD,1149,994,7100 Bluff Springs Road,Austin,TX
6741,5668616989,USD,945,994,9401 Frans Way,Elwood,IN
6742,5668642874,USD,935,994,1906 N Oak Drive,Plymouth,IN
6743,5643221260,USD,900,994,,Pahrump,NV
6744,5508923491,USD,2665,995,,Hackensack,NJ
6745,5664580808,USD,1350,995,400 Mills Avenue Unit 129,Greenville,SC
6746,5668609854,USD,1225,995,290 9th Avenue SW,Forest Lake,MN
6747,5509168027,USD,1225,995,,Bedford,TX
6748,5659916297,USD,2999,996,1316 New Hampshire Avenue NW #301,Washington,DC
6749,5509156417,USD,1930,996,,Maple Valley,WA
6750,5508929861,USD,1765,996,,Rockville,MD
6751,5508952147,USD,1042,996,,Knightdale,NC
6752,5508842678,USD,945,996,,Dallas,TX
6753,5664597494,USD,758,996,1906 Freedom Drive Apartment A,Marquette,MI
6754,5664578202,USD,705,996,,Kokomo,IN
6755,5508786668,USD,1480,997,,Capitol Heights,MD
6756,5509225360,USD,890,997,,Euless,TX
6757,5668619028,USD,2530,998,300 S Monroe St,Denver,CO
6758,5509276303,USD,1654,998,,Lynnwood,WA
6759,5659918269,USD,1500,998,56 Stamford St,Asheville,NC
6760,5668623051,USD,1278,998,4500 Burbank Dr,Baton Rouge,LA
6761,5509008297,USD,1159,999,,Middlesex,NC
6762,5508982446,USD,1145,999,,Morrisville,NC
6763,5667519952,USD,4500,1000,42nd Street,Brooklyn,NY
6764,5668626775,USD,4200,1000,195 Monterey Blvd,San Francisco,CA
6765,5668636964,USD,3995,1000,131 S Maple Drive,Beverly Hills,CA
6766,5664597946,USD,3495,1000,4505 S Slauson Ave,Los Angeles,CA
6767,5508705022,USD,3400,1000,,Boston,MA
6768,5664596980,USD,2998,1000,875 River Rd,Edgewater,NJ
6769,5508899481,USD,2995,1000,,West Hollywood,CA
6770,5664575762,USD,2970,1000,96 Hammond St,Boston,MA
6771,5668638727,USD,2950,1000,26 East Superior St Unit 405,Duluth,MN
6772,5668618773,USD,2950,1000,2070 Belmont Road NW,Washington,DC
6773,5668634518,USD,2850,1000,11402 Washington Place,Culver City,CA
6774,5652839935,USD,2800,1000,767 Y Tehama St,San Francisco,CA
6775,5509231644,USD,2733,1000,,Pasadena,CA
6776,5668629501,USD,2700,1000,302  308 Washington St,Brighton,MA
6777,5668621991,USD,2695,1000,2104 N Cahuenga Boulevard,Los Angeles,CA
6778,5668630207,USD,2650,1000,744 Hartford Avenue,Los Angeles,CA
6779,5509276534,USD,2589,1000,,Glendale,CA
6780,5668633919,USD,2495,1000,3260 Rockview Place,San Luis Obispo,CA
6781,5662495592,USD,2380,1000,1080 Park Boulevard Unit 1806,San Diego,CA
6782,5509013959,USD,2336,1000,,Bellevue,WA
6783,5509274400,USD,2315,1000,,Hackensack,NJ
6784,5509176370,USD,2275,1000,,Long Beach,CA
6785,5509209526,USD,2250,1000,,Jersey City,NJ
6786,5668638654,USD,2200,1000,18882 Valley Cir,Huntington Beach,CA
6787,5653564505,USD,2200,1000,837 15th Avenue SE,Minneapolis,MN
6788,5509218357,USD,2200,1000,,South Pasadena,CA
6789,5648113712,USD,2198,1000,18411 Vincennes St,Northridge,CA
6790,5668625319,USD,2092,1000,12300 Clearglen Ave,Whittier,CA
6791,5668624890,USD,2050,1000,825 Tamarack Ave,Brea,CA
6792,5648142710,USD,2050,1000,8017r Winston Road,Philadelphia,PA
6793,5668618211,USD,2020,1000,215 Fowler Avenue,West Lafayette,IN
6794,5668618203,USD,2010,1000,340 Vine St,West Lafayette,IN
6795,5668639228,USD,1995,1000,3721 27th Place W,Seattle,WA
6796,5668640435,USD,1995,1000,302 Island Ave,San Diego,CA
6797,5664579993,USD,1980,1000,112 S Hancock St,Madison,WI
6798,5668626269,USD,1949,1000,,Rochester Hills,MI
6799,5668629920,USD,1900,1000,2237 W Armitage Avenue #1f,Chicago,IL
6800,5668612917,USD,1880,1000,1265 North Chrisden St,,
6801,5508996931,USD,1850,1000,,Atlantic Highlands,NJ
6802,5509140146,USD,1810,1000,,Belleville,NJ
6803,5653566877,USD,1795,1000,2885 N Milwaukee Avenue  2r,Chicago,IL
6804,5668618287,USD,1780,1000,339 Vine St,West Lafayette,IN
6805,5633600405,USD,1750,1000,2620 N Springfield Avenue,Chicago,IL
6806,5631148623,USD,1750,1000,437 S 10th St 2,Newark,NJ
6807,5509138492,USD,1700,1000,,South Burlington,VT
6808,5668622775,USD,1685,1000,,,
6809,5668618194,USD,1680,1000,218 Wiggins St,West Lafayette,IN
6810,5509031267,USD,1659,1000,,Tyler,TX
6811,5664594126,USD,1600,1000,21-B S Anderson Ave,Charleston,SC
6812,5648143910,USD,1600,1000,4343-53 Manchester Avenue Newstead Tower,Saint Louis,MO
6813,5668629888,USD,1590,1000,5125 Walnut St Lower,Kansas City,MO
6814,5508757264,USD,1560,1000,,Bladensburg,MD
6815,5509158983,USD,1555,1000,,Glastonbury,CT
6816,5648142986,USD,1520,1000,919 Mountain View Dr,Pine Valley,UT
6817,5656368884,USD,1515,1000,6614 W 65th St,Chicago,IL
6818,5664568565,USD,1500,1000,427 Oregon St,Cincinnati,OH
6819,5668638111,USD,1499,1000,1684 8th Avenue,West Linn,OR
6820,5664571055,USD,1499,1000,4060 McGee St,Kansas City,MO
6821,5661938296,USD,1475,1000,146 George St,Bridgeport,CT
6822,5648113970,USD,1465,1000,1107 Vilas Avenue,Madison,WI
6823,5509041400,USD,1457,1000,,Alpharetta,GA
6824,5664597554,USD,1450,1000,1117 N Robinson Avenue,Oklahoma City,OK
6825,5642311452,USD,1399,1000,4501 Catalina Parkway,Mc Farland,WI
6826,5668632994,USD,1395,1000,700 Block N 16th St,Philadelphia,PA
6827,5668624293,USD,1350,1000,2929 Northeast 49th St,Fort Lauderdale,FL
6828,5664578406,USD,1350,1000,2142 Sunset Dr,Ames,IA
6829,5653562906,USD,1300,1000,309-313 Norris CT,Madison,WI
6830,5648116487,USD,1300,1000,828-830 E Johnson St,Madison,WI
6831,5668641837,USD,1295,1000,Cds Harvard Llc 1216-1226 Harvard Terrace/233 Asbury,Evanston,IL
6832,5668632879,USD,1275,1000,501 Lawrence Road,Broomall,PA
6833,5668627766,USD,1259,1000,,Washington Township,MI
6834,5668609881,USD,1247,1000,685 4th St SW,Forest Lake,MN
6835,5509205396,USD,1210,1000,,Marietta,GA
6836,5509204510,USD,1210,1000,,Marietta,GA
6837,5668623562,USD,1200,1000,3002 19th Avenue,Forest Grove,OR
6838,5668621631,USD,1200,1000,504 E Stoughton,Champaign,IL
6839,5668638755,USD,1200,1000,4215 Brockmont Avenue NE,Albuquerque,NM
6840,5509064160,USD,1200,1000,,Raleigh,NC
6841,5668635938,USD,1150,1000,18255 Manorwood South,Clinton Township,MI
6842,5664570321,USD,1150,1000,214 E San Antonio St,San Marcos,TX
6843,5509038046,USD,1105,1000,,Cincinnati,OH
6844,5659901638,USD,1100,1000,2209 E 70th St  2211,Chicago,IL
6845,5651521759,USD,1100,1000,159 West St,Essex Junction,VT
6846,5509098474,USD,1099,1000,,Clementon,NJ
6847,5509206179,USD,1095,1000,,Hartford,CT
6848,5668618486,USD,1092,1000,400 1st Ave NW,Rochester,MN
6849,5664594970,USD,1070,1000,,Austin,TX
6850,5508913441,USD,1049,1000,,Fairfield,OH
6851,5668615851,USD,1000,1000,2225 Montego Boulevard,Columbus,OH
6852,5653564288,USD,1000,1000,2520 Stowell,Milwaukee,WI
6853,5653496708,USD,1000,1000,2084 20th Avenue,Sacramento,CA
6854,5509229198,USD,999,1000,,Norman,OK
6855,5668635437,USD,995,1000,Heritage Manor 308 Valley View,Selah,WA
6856,5642367651,USD,995,1000,3406 Fernandina Rd,Columbia,SC
6857,5659917065,USD,990,1000,1251-1341 Bear Pass,Mukwonago,WI
6858,5664570975,USD,975,1000,9550-9634 W 87th St,Overland Park,KS
6859,5664571059,USD,975,1000,4102 Clark Ave,Kansas City,MO
6860,5659917063,USD,960,1000,8395 Riverland Drive,,
6861,5509135388,USD,930,1000,,Dayton,OH
6862,5509133352,USD,930,1000,,Dayton,OH
6863,5668627675,USD,919,1000,1336 Birch Tree Lane,Traverse City,MI
6864,5668642736,USD,909,1000,1127 Rutherford Rd 864-244-0899,Greenville,SC
6865,5668638956,USD,902,1000,14930 Main St,Lytle,TX
6866,5664581604,USD,900,1000,110 S 12th St,Pittsburgh,PA
6867,5648775662,USD,900,1000,3250 E Main St 24,Waterbury,CT
6868,5667221646,USD,900,1000,11729 S Princeton Avenue 1,Chicago,IL
6869,5509260951,USD,900,1000,,Snellville,GA
6870,5509141683,USD,895,1000,,Durham,NC
6871,5664590489,USD,875,1000,3406 Orion Drive,Ames,IA
6872,5664571005,USD,850,1000,3921 Wyandotte,Kansas City,MO
6873,5509029011,USD,850,1000,,Clarkston,GA
6874,5668618102,USD,835,1000,3207 Majestic Ln,Lafayette,IN
6875,5509041081,USD,825,1000,,Raleigh,NC
6876,5664597394,USD,800,1000,941 Rittiner Drive,Baton Rouge,LA
6877,5668620948,USD,795,1000,1825 E Republic Road,Springfield,MO
6878,5668618231,USD,780,1000,2916 Horizon Dr,West Lafayette,IN
6879,5668623218,USD,780,1000,2425 N Buckingham Rd,Fremont,NE
6880,5668633538,USD,750,1000,141 Valley Avenue/25 Robert St,Burlington,ND
6881,5664596903,USD,745,1000,3450 8th Avenue S,Moorhead,MN
6882,5668623206,USD,740,1000,1712 4th Avenue,Plattsmouth,NE
6883,5668640176,USD,725,1000,3600 South Willow Ave 3600-201,Sioux Falls,SD
6884,5668612413,USD,699,1000,,Waterloo,IA
6885,5668637508,USD,695,1000,1225 Delaware,Ames,IA
6886,5664570779,USD,625,1000,9320 Old Santa Fe Road,Kansas City,MO
6887,5509085632,USD,600,1000,,Dayton,OH
6888,5509054563,USD,2693,1001,,Roseland,NJ
6889,5509200278,USD,2875,1002,,Jersey City,NJ
6890,5509135687,USD,1660,1002,,Glen Burnie,MD
6891,5509215714,USD,1386,1002,,Presto,PA
6892,5509215970,USD,1361,1002,,Presto,PA
6893,5659913088,USD,1300,1002,225 Deer Creek Drive,Matthews,NC
6894,5509148557,USD,1180,1002,,Raleigh,NC
6895,5509089959,USD,1175,1002,,Ellicott City,MD
6896,5508837708,USD,1095,1002,,Dallas,TX
6897,5659915391,USD,875,1002,1706 16th Avenue,Moline,IL
6898,5668617913,USD,791,1002,47 N Macy St,Fond Du Lac,WI
6899,5668609446,USD,1060,1003,5514 Griggs Rd,Houston,TX
6900,5668609491,USD,877,1003,7740 W Little York Rd,Houston,TX
6901,5668624491,USD,1999,1004,14820 Redmond Way,Redmond,WA
6902,5508942391,USD,1809,1004,,Longmont,CO
6903,5509030283,USD,1600,1004,,Silver Spring,MD
6904,5508847672,USD,1460,1004,,Hyattsville,MD
6905,5509273970,USD,1445,1004,,Lakewood,NJ
6906,5509148922,USD,1110,1004,,Durham,NC
6907,5668638122,USD,2150,1005,10201 Remmet Ave,Chatsworth,CA
6908,5509228567,USD,1075,1005,,Marietta,GA
6909,5509223236,USD,1030,1005,,Marietta,GA
6910,5668615427,USD,1315,1006,5302 NE 72nd Avenue,Vancouver,WA
6911,5508986936,USD,1170,1006,,Moncure,NC
6912,5668629388,USD,915,1006,2750 S 38th St,Grand Forks,ND
6913,5508714386,USD,800,1006,,Toledo,OH
6914,5668642060,USD,2095,1007,2346 Smythe Ave. #10,San Ysidro,CA
6915,5508683854,USD,910,1007,,Winston Salem,NC
6916,5668623156,USD,2640,1008,1511 Clinch Avenue,Knoxville,TN
6917,5668621607,USD,2300,1008,1106 S Euclid,Champaign,IL
6918,5668640420,USD,2195,1008,1113 13th St,Santa Rosa,CA
6919,5508673537,USD,2152,1008,,Dallas,TX
6920,5509209465,USD,1939,1008,,Monrovia,CA
6921,5668627293,USD,1750,1008,1511 Levona St,Ypsilanti,MI
6922,5660651428,USD,1475,1008,,Manassas,VA
6923,5668638643,USD,1370,1008,10 Manomet St,New Bedford,MA
6924,5509155275,USD,1255,1008,,Bedford,TX
6925,5659914815,USD,1150,1008,3113 E 12th St,Tulsa,OK
6926,5509205664,USD,1084,1008,,Euless,TX
6927,5668275119,USD,1069,1008,3770 S Yaqui Drive,Flagstaff,AZ
6928,5668612252,USD,915,1008,1935 Miller St,La Crosse,WI
6929,5668640038,USD,875,1008,1100 Grand Ave,Schofield,WI
6930,5509137275,USD,710,1008,,Springfield,OH
6931,5668627752,USD,705,1008,615 CT St,Sault Sainte Marie,MI
6932,5509037533,USD,1580,1009,,Silver Spring,MD
6933,5509141559,USD,1567,1009,,Mount Laurel,NJ
6934,5509140680,USD,1448,1009,,Mount Laurel,NJ
6935,5509027256,USD,1230,1009,,Cincinnati,OH
6936,5668628451,USD,1199,1009,210 3rd St W Apartment 8105,Bradenton,FL
6937,5668633901,USD,2850,1010,606 NW Naito Parkway A3,Portland,OR
6938,5508810338,USD,1900,1010,,Chelsea,MA
6939,5664568587,USD,1679,1010,2825-2875 Vine,Cincinnati,OH
6940,5664574403,USD,1450,1010,18463 Blueberry Ln,Monroe,WA
6941,5668618463,USD,1120,1010,510 North 6th St,Lafayette,IN
6942,5668618081,USD,670,1010,2809 Horizon Dr,West Lafayette,IN
6943,5508999457,USD,1250,1011,,Dallas,TX
6944,5509191495,USD,1185,1011,,Euless,TX
6945,5509191472,USD,1150,1011,,Euless,TX
6946,5668621648,USD,2120,1012,806 S Third,Champaign,IL
6947,5508832753,USD,1170,1012,,Cary,NC
6948,5668616489,USD,1160,1012,604 W Stoughton,Urbana,IL
6949,5668611444,USD,1276,1013,8515 Blvd 26,North Richland Hills,TX
6950,5668618445,USD,1218,1013,2053 Willowbrook Dr,West Lafayette,IN
6951,5509155813,USD,3940,1014,,Jersey City,NJ
6952,5509082942,USD,2446,1014,,La Habra,CA
6953,5508869221,USD,2255,1014,,Bloomingdale,NJ
6954,5508988657,USD,1768,1014,,Auburn,WA
6955,5509000374,USD,1595,1014,,Fort Collins,CO
6956,5508996001,USD,1595,1014,,Fort Collins,CO
6957,5508777784,USD,1268,1014,,Las Vegas,NV
6958,5648133672,USD,1399,1015,640 Oak Ridge Road,Hopkins,MN
6959,5508811863,USD,1263,1015,,Temple Hills,MD
6960,5648143742,USD,1050,1015,2124 Oxford Ave SE,Albuquerque,NM
6961,5509031052,USD,945,1015,,Raleigh,NC
6962,5508830159,USD,888,1015,,Carrboro,NC
6963,5664594575,USD,725,1015,3823 Crossing St SW,Minot,ND
6964,5508962986,USD,650,1015,,Roanoke,VA
6965,5508772870,USD,2270,1016,,Dallas,TX
